,age,serveTime,credLimit,Loan,SalPerY,holdCard,Career
1806,25.0,0.0,1000000.0,,,0.0,2.0
1807,25.0,2.0,177000.0,0.0,600000.0,0.0,3.0
1808,43.0,13.0,10000.0,0.0,431000.0,0.0,2.0
1809,27.0,16.0,110000.0,0.0,400000.0,1.0,2.0
1810,29.0,12.0,180000.0,,100000.0,1.0,2.0
1811,24.0,0.0,80000.0,,,0.0,2.0
1812,41.0,120.0,230000.0,,550000.0,1.0,3.0
1813,,6.0,86000.0,1.0,400000.0,1.0,2.0
1814,30.0,12.0,50000.0,0.0,560000.0,1.0,2.0
1815,26.0,,180000.0,0.0,380000.0,1.0,2.0
1816,35.0,96.0,180000.0,0.0,800000.0,0.0,2.0
1817,33.0,,270000.0,0.0,2000000.0,1.0,2.0
1818,35.0,82.0,130000.0,0.0,600000.0,1.0,3.0
1819,36.0,96.0,60000.0,0.0,600000.0,0.0,2.0
1820,36.0,96.0,60000.0,0.0,600000.0,0.0,2.0
1821,36.0,72.0,50000.0,0.0,600000.0,1.0,2.0
1822,24.0,0.0,50000.0,,500000.0,0.0,2.0
1823,23.0,,30000.0,,180000.0,1.0,2.0
1824,25.0,3.0,150000.0,,420000.0,0.0,2.0
1825,20.0,4.0,20000.0,0.0,,0.0,1.0
1826,,72.0,200000.0,2.0,,1.0,2.0
1827,31.0,60.0,30000.0,0.0,500000.0,1.0,2.0
1828,28.0,5.0,80000.0,0.0,600000.0,0.0,2.0
1829,25.0,24.0,20000.0,3.0,600000.0,1.0,2.0
1830,28.0,15.0,60000.0,0.0,700000.0,1.0,4.0
1831,,12.0,460000.0,,,0.0,2.0
1832,23.0,24.0,100000.0,3.0,950000.0,1.0,3.0
1833,26.0,24.0,50000.0,1.0,500000.0,1.0,2.0
1834,32.0,96.0,150000.0,0.0,800000.0,1.0,2.0
1835,23.0,26.0,50000.0,1.0,,1.0,2.0
1836,24.0,5.0,130000.0,0.0,380000.0,1.0,2.0
1837,22.0,5.0,80000.0,0.0,400000.0,0.0,2.0
1838,,24.0,110000.0,0.0,400000.0,1.0,2.0
1839,,17.0,60000.0,0.0,200000.0,1.0,1.0
1840,20.0,12.0,20000.0,0.0,200000.0,1.0,1.0
1841,,3.0,60000.0,1.0,400000.0,0.0,2.0
1842,23.0,6.0,50000.0,0.0,300000.0,0.0,2.0
1843,23.0,42.0,40000.0,1.0,320000.0,1.0,2.0
1844,26.0,2.0,30000.0,0.0,400000.0,0.0,2.0
1845,31.0,36.0,50000.0,0.0,500000.0,0.0,2.0
1846,22.0,3.0,80000.0,0.0,480000.0,1.0,2.0
1847,22.0,5.0,72000.0,0.0,600000.0,1.0,2.0
1848,24.0,5.0,100000.0,0.0,380000.0,1.0,2.0
1849,34.0,72.0,200000.0,0.0,650000.0,1.0,2.0
1850,26.0,36.0,130000.0,0.0,800000.0,1.0,2.0
1851,,72.0,80000.0,,,1.0,2.0
1852,25.0,10.0,220000.0,0.0,,1.0,2.0
1853,,24.0,120000.0,,430000.0,1.0,2.0
1854,28.0,48.0,150000.0,,550000.0,1.0,2.0
1855,20.0,36.0,60000.0,0.0,360000.0,0.0,2.0
1856,24.0,3.0,71000.0,0.0,300000.0,0.0,2.0
1857,25.0,39.0,400000.0,0.0,2000000.0,1.0,2.0
1858,24.0,24.0,100000.0,0.0,680000.0,1.0,3.0
1859,34.0,36.0,80000.0,3.0,550000.0,1.0,2.0
1860,23.0,14.0,150000.0,,,0.0,2.0
1861,,,20000.0,0.0,,0.0,1.0
1862,,11.0,30000.0,1.0,,1.0,2.0
1863,22.0,6.0,60000.0,,360000.0,0.0,2.0
1864,,4.0,30000.0,,,0.0,2.0
1865,,3.0,100000.0,,400000.0,0.0,3.0
1866,,14.0,50000.0,0.0,,0.0,2.0
1867,23.0,,80000.0,0.0,,0.0,2.0
1868,,8.0,20000.0,3.0,,0.0,2.0
1869,,18.0,20000.0,1.0,,1.0,1.0
1870,23.0,5.0,350000.0,0.0,350000.0,1.0,2.0
1871,21.0,,20000.0,0.0,,0.0,1.0
1872,25.0,,150000.0,0.0,720000.0,1.0,2.0
1873,23.0,,120000.0,0.0,,1.0,2.0
1874,23.0,1.0,30000.0,,200000.0,0.0,1.0
1875,20.0,,20000.0,0.0,,0.0,2.0
1876,23.0,279.0,500000.0,0.0,500000.0,0.0,3.0
1877,21.0,254.0,330000.0,1.0,330000.0,0.0,1.0
1878,,3.0,80000.0,0.0,,0.0,3.0
1879,21.0,36.0,20000.0,0.0,100000.0,0.0,2.0
1880,22.0,,50000.0,0.0,270000.0,0.0,4.0
1881,22.0,,20000.0,0.0,,1.0,2.0
1882,24.0,,50000.0,0.0,480000.0,1.0,2.0
1883,30.0,36.0,300000.0,,450000.0,0.0,2.0
1884,25.0,1.0,100000.0,1.0,700000.0,0.0,2.0
1885,,1.0,30000.0,0.0,,0.0,2.0
1886,20.0,1.0,20000.0,0.0,300000.0,0.0,2.0
1887,22.0,1.0,60000.0,,,0.0,2.0
1888,23.0,4.0,60000.0,1.0,400000.0,0.0,2.0
1889,,,60000.0,0.0,600000.0,0.0,1.0
1890,22.0,,100000.0,,350000.0,1.0,2.0
1891,24.0,7.0,80000.0,0.0,700000.0,0.0,2.0
1892,20.0,,20000.0,,,0.0,1.0
1893,,6.0,50000.0,1.0,330000.0,0.0,2.0
1894,21.0,,20000.0,,,0.0,1.0
1895,23.0,,100000.0,,550000.0,0.0,2.0
1896,35.0,24.0,50000.0,0.0,,0.0,2.0
1897,,2.0,127000.0,1.0,,0.0,2.0
1898,24.0,43.0,247000.0,0.0,,0.0,2.0
1899,24.0,,170000.0,0.0,400000.0,1.0,3.0
1900,21.0,,20000.0,0.0,120000.0,0.0,1.0
1901,20.0,3.0,20000.0,3.0,,0.0,2.0
1902,23.0,2.0,70000.0,1.0,,0.0,2.0
1903,23.0,7.0,100000.0,0.0,,0.0,2.0
1904,24.0,6.0,80000.0,0.0,,0.0,2.0
1905,22.0,,20000.0,1.0,120000.0,0.0,1.0
1906,25.0,,170000.0,3.0,700000.0,0.0,2.0
1907,23.0,,100000.0,1.0,310000.0,0.0,2.0
1908,22.0,,50000.0,0.0,312000.0,0.0,1.0
1909,22.0,11.0,20000.0,,30000.0,0.0,1.0
1910,23.0,,50000.0,1.0,300000.0,0.0,2.0
1911,20.0,,65000.0,3.0,280000.0,0.0,2.0
1912,20.0,,20000.0,0.0,400000.0,0.0,1.0
1913,23.0,,80000.0,0.0,360000.0,1.0,2.0
1914,20.0,,20000.0,0.0,,0.0,1.0
1915,21.0,2.0,20000.0,,330000.0,0.0,2.0
1916,27.0,51.0,264000.0,0.0,264000.0,0.0,2.0
1917,23.0,,250000.0,2.0,500000.0,0.0,2.0
1918,23.0,,480000.0,0.0,850000.0,0.0,2.0
1919,23.0,,170000.0,0.0,650000.0,1.0,2.0
1920,23.0,,60000.0,,350000.0,0.0,2.0
1921,25.0,,200000.0,,700000.0,0.0,2.0
1922,,24.0,6070000.0,,2000000.0,0.0,2.0
1923,22.0,12.0,20000.0,3.0,,1.0,2.0
1924,,3.0,350000.0,0.0,850000.0,0.0,2.0
1925,,24.0,50000.0,1.0,60000.0,0.0,2.0
1926,,31.0,50000.0,0.0,,0.0,3.0
1927,,,30000.0,,400000.0,0.0,3.0
1928,,1.0,50000.0,,240000.0,1.0,2.0
1929,22.0,1.0,60000.0,0.0,,0.0,2.0
1930,,18.0,30000.0,0.0,400000.0,0.0,2.0
1931,,12.0,110000.0,,450000.0,1.0,2.0
1932,,,74000.0,0.0,250000.0,0.0,2.0
1933,29.0,2.0,70000.0,0.0,,0.0,2.0
1934,26.0,1.0,50000.0,0.0,,0.0,2.0
1935,,36.0,300000.0,3.0,,1.0,2.0
1936,22.0,24.0,50000.0,0.0,,0.0,2.0
1937,22.0,5.0,80000.0,0.0,,0.0,2.0
1938,22.0,1.0,30000.0,0.0,,0.0,2.0
1939,24.0,25.0,50000.0,0.0,,1.0,2.0
1940,22.0,0.0,1000000.0,,,0.0,2.0
1941,25.0,,400000.0,0.0,720000.0,0.0,2.0
1942,,1.0,60000.0,0.0,,0.0,2.0
1943,22.0,10.0,20000.0,,300000.0,0.0,1.0
1944,22.0,1.0,50000.0,0.0,,0.0,2.0
1945,20.0,5.0,20000.0,0.0,220000.0,1.0,2.0
1946,23.0,7.0,20000.0,0.0,,1.0,2.0
1947,,12.0,30000.0,0.0,,0.0,2.0
1948,,5.0,20000.0,1.0,,0.0,1.0
1949,,42.0,130000.0,2.0,,0.0,2.0
1950,23.0,4.0,30000.0,0.0,400000.0,1.0,2.0
1951,23.0,5.0,100000.0,1.0,,1.0,2.0
1952,20.0,,60000.0,0.0,500000.0,0.0,2.0
1953,,13.0,100000.0,0.0,,0.0,2.0
1954,22.0,,30000.0,0.0,300000.0,1.0,2.0
1955,,42.0,100000.0,2.0,,1.0,2.0
1956,,24.0,20000.0,1.0,,1.0,1.0
1957,21.0,17.0,65000.0,,250000.0,0.0,2.0
1958,,3.0,30000.0,0.0,,1.0,2.0
1959,,32.0,150000.0,2.0,,1.0,1.0
1960,20.0,,20000.0,0.0,,0.0,1.0
1961,,12.0,30000.0,0.0,,1.0,1.0
1962,,2.0,150000.0,,,0.0,2.0
1963,,24.0,60000.0,1.0,,0.0,2.0
1964,,10.0,20000.0,1.0,,1.0,2.0
1965,,8.0,50000.0,0.0,,1.0,2.0
1966,24.0,6.0,100000.0,0.0,1000000.0,0.0,2.0
1967,,,20000.0,0.0,,0.0,1.0
1968,,26.0,80000.0,1.0,,1.0,4.0
1969,,12.0,20000.0,0.0,,0.0,1.0
1970,,12.0,100000.0,0.0,,1.0,2.0
1971,,7.0,50000.0,0.0,,0.0,2.0
1972,,18.0,20000.0,1.0,,0.0,1.0
1973,,12.0,150000.0,0.0,,1.0,4.0
1974,,1.0,130000.0,0.0,,0.0,2.0
1975,25.0,,50000.0,,300000.0,0.0,2.0
1976,20.0,28.0,20000.0,3.0,,0.0,2.0
1977,24.0,290.0,420000.0,0.0,420000.0,1.0,2.0
1978,,,70000.0,0.0,,0.0,2.0
1979,20.0,15.0,20000.0,0.0,,0.0,2.0
1980,30.0,,300000.0,1.0,100000.0,0.0,2.0
1981,21.0,22.0,30000.0,0.0,300000.0,0.0,2.0
1982,24.0,2.0,90000.0,0.0,420000.0,0.0,2.0
1983,22.0,,20000.0,0.0,200000.0,0.0,1.0
1984,20.0,,20000.0,,,0.0,1.0
1985,23.0,12.0,139000.0,1.0,,0.0,2.0
1986,24.0,2.0,400000.0,,,0.0,2.0
1987,23.0,,150000.0,0.0,360000.0,0.0,2.0
1988,22.0,,50000.0,,320000.0,0.0,1.0
1989,,36.0,20000.0,0.0,,1.0,1.0
1990,22.0,,20000.0,0.0,150000.0,0.0,2.0
1991,29.0,,250000.0,1.0,100000.0,0.0,2.0
1992,22.0,11.0,50000.0,0.0,,0.0,2.0
1993,20.0,,20000.0,,250000.0,0.0,1.0
1994,20.0,14.0,20000.0,0.0,,0.0,2.0
1995,21.0,12.0,20000.0,0.0,,1.0,2.0
1996,21.0,11.0,20000.0,0.0,,0.0,2.0
1997,23.0,4.0,80000.0,1.0,,0.0,2.0
1998,23.0,2.0,100000.0,0.0,,1.0,2.0
1999,20.0,34.0,20000.0,3.0,,0.0,2.0
2000,27.0,12.0,631000.0,0.0,,1.0,2.0
2001,30.0,10.0,50000.0,3.0,,0.0,2.0
2002,20.0,20.0,30000.0,3.0,,0.0,1.0
2003,,24.0,70000.0,1.0,400000.0,0.0,4.0
2004,20.0,,20000.0,1.0,,0.0,2.0
2005,22.0,,20000.0,3.0,300000.0,0.0,1.0
2006,21.0,12.0,20000.0,,,1.0,2.0
2007,26.0,32.0,230000.0,0.0,800000.0,1.0,2.0
2008,20.0,12.0,20000.0,,200000.0,0.0,1.0
2009,20.0,24.0,20000.0,0.0,150000.0,1.0,2.0
2010,23.0,,30000.0,0.0,400000.0,0.0,2.0
2011,20.0,24.0,20000.0,0.0,150000.0,0.0,1.0
2012,,38.0,500000.0,,,1.0,2.0
2013,,1.0,20000.0,1.0,330000.0,0.0,2.0
2014,27.0,24.0,80000.0,1.0,,0.0,2.0
2015,25.0,,120000.0,0.0,500000.0,0.0,2.0
2016,24.0,,100000.0,1.0,450000.0,0.0,2.0
2017,20.0,,20000.0,1.0,,0.0,2.0
2018,23.0,,60000.0,0.0,600000.0,0.0,2.0
2019,23.0,,20000.0,0.0,260000.0,0.0,2.0
2020,22.0,,120000.0,,600000.0,0.0,2.0
2021,23.0,,300000.0,0.0,700000.0,0.0,2.0
2022,26.0,32.0,230000.0,0.0,,1.0,2.0
2023,21.0,3.0,20000.0,0.0,150000.0,0.0,1.0
2024,27.0,17.0,60000.0,1.0,,1.0,2.0
2025,21.0,10.0,20000.0,0.0,,0.0,2.0
2026,20.0,,20000.0,0.0,150000.0,0.0,2.0
2027,23.0,9.0,107000.0,,,1.0,2.0
2028,22.0,9.0,100000.0,0.0,,0.0,2.0
2029,,,20000.0,,110000.0,0.0,2.0
2030,20.0,5.0,20000.0,0.0,,0.0,2.0
2031,22.0,3.0,20000.0,1.0,230000.0,1.0,1.0
2032,21.0,,20000.0,0.0,,0.0,1.0
2033,22.0,,100000.0,0.0,400000.0,0.0,2.0
2034,24.0,2.0,170000.0,0.0,420000.0,0.0,4.0
2035,,,50000.0,0.0,220000.0,0.0,2.0
2036,24.0,,70000.0,1.0,400000.0,1.0,4.0
2037,20.0,,30000.0,,,0.0,2.0
2038,22.0,1.0,20000.0,0.0,150000.0,0.0,2.0
